Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588061853006236,10.071589,-0.409845,-1.435136,-0.101807,-0.469518,-0.022929,-19.751929,8.870276,-34.278521,4636847224263802900.000000,0.656589,0.043397,-0.752996,0.002087,12.959524,-4.647202,-1.761516,1.459074,4.676291,-0.727279,-27.362897,-7.998243,-28.378331,4636847224263802900.000000,0.580943,0.166742,-0.792160,0.084764,0.340623,-0.045277,-9.923434,-0.002033,0.002240,0.000000,-17.612095,-19.373150,13.400996,4636846257896161300.000000,0.015202,0.271636,-0.962254,0.007040
1588061853014048,9.903881,-0.115351,-1.583631,-0.075517,-0.480023,-0.028300,-19.927683,8.935820,-33.952121,4636847249276091400.000000,0.655256,0.043295,-0.754164,0.001703,14.193182,-3.184711,-2.285981,1.715570,4.776286,-0.669845,-26.094860,-8.823725,-29.261624,4636847446982096900.000000,0.594744,0.171071,-0.780134,0.091683,0.319761,-0.026784,-9.913596,-0.001172,0.004065,0.000000,-17.693628,-19.373150,13.479705,4636846257896161300.000000,0.015204,0.271638,-0.962254,0.007039
1588061853021860,9.887159,0.339624,-1.750506,-0.086680,-0.490908,-0.046061,-20.162442,8.952874,-33.802299,4636847331637985300.000000,0.653890,0.043215,-0.755353,0.001238,14.949992,-1.691428,-3.445173,1.769249,4.846067,-0.648484,-24.786027,-9.595458,-29.945200,4636847653760532500.000000,0.608472,0.175364,-0.767622,0.098824,0.317392,-0.013393,-9.912412,-0.002033,0.005237,0.000000,-17.491326,-19.295998,13.401009,4636846548725861400.000000,0.015211,0.271641,-0.962253,0.007035
1588061853029672,9.955882,0.531117,-1.772591,-0.123318,-0.516046,-0.067819,-20.366793,9.028958,-33.782405,4636847331637985300.000000,0.652454,0.043107,-0.756601,0.000607,15.079312,-1.010957,-4.758147,1.704133,4.889584,-0.690338,-23.406597,-10.196786,-30.793378,4636847653760532500.000000,0.622139,0.179537,-0.754683,0.105657,0.317392,-0.023229,-9.901390,-0.001172,0.005341,0.000000,-17.325517,-19.441996,13.303351,4636846580018708500.000000,0.015217,0.271644,-0.962252,0.007036
1588061853037484,10.087309,0.319615,-1.660207,-0.148795,-0.539294,-0.083591,-20.422985,9.074629,-33.651506,4636847331637985300.000000,0.650950,0.042979,-0.757903,-0.000144,14.920635,-1.110375,-5.556561,1.621697,4.928112,-0.759008,-22.021010,-10.759605,-31.686681,4636847653760532500.000000,0.635745,0.183619,-0.741320,0.112060,0.306373,-0.013395,-9.878164,-0.000104,0.005341,0.000000,-17.453357,-19.612881,13.216723,4636846580018708500.000000,0.015223,0.271646,-0.962251,0.007040
1588061853045296,10.200858,0.031482,-1.654526,-0.142360,-0.562719,-0.099788,-20.440028,8.972137,-33.370745,4636847331637985300.000000,0.649373,0.042916,-0.759258,-0.000921,14.888492,-1.175109,-5.723485,1.579556,4.953197,-0.803756,-20.509236,-11.452638,-32.416843,4636847653760532500.000000,0.649206,0.187635,-0.727567,0.118200,0.338244,-0.034247,-9.897829,0.000000,0.002448,0.005785,-17.612052,-19.475228,13.120252,4636846289234248700.000000,0.015217,0.271627,-0.962257,0.007042
1588061853053108,10.294819,-0.183400,-1.627274,-0.124774,-0.586190,-0.120577,-20.553016,8.850368,-33.132593,4636847381586497500.000000,0.647719,0.042958,-0.760665,-0.001701,15.252339,-0.934160,-5.923202,1.532967,4.955020,-0.823777,-18.923614,-12.271875,-33.094577,4636847653760532500.000000,0.662441,0.191509,-0.713508,0.124106,0.352827,-0.036622,-9.878165,-0.000964,0.005993,0.001588,-17.627491,-19.238205,13.099732,4636846257896161300.000000,0.015226,0.271624,-0.962257,0.007044
1588061853060920,10.394178,-0.327897,-1.602009,-0.106293,-0.599753,-0.140524,-20.797157,8.870240,-33.100233,4636847546386350100.000000,0.646019,0.043106,-0.762100,-0.002479,15.710391,-0.635768,-6.570070,1.394106,4.938648,-0.823862,-17.373377,-13.132663,-33.771819,4636847653760532500.000000,0.675459,0.194950,-0.699260,0.129558,0.331981,-0.047639,-9.908840,-0.002032,0.003517,0.000104,-17.561388,-19.126316,13.351934,4636846257896161300.000000,0.015227,0.271626,-0.962257,0.007039
1588061853068732,10.401564,-0.385818,-1.648268,-0.093500,-0.613539,-0.150782,-21.021417,8.935820,-33.263462,4636847546386350100.000000,0.644271,0.043317,-0.763563,-0.003246,15.787853,-0.626983,-7.147939,1.213614,4.885903,-0.806581,-15.873930,-13.904361,-34.291319,4636847653760532500.000000,0.688187,0.197814,-0.684971,0.134469,0.318585,-0.059845,-9.901396,-0.002136,0.003204,0.000964,-17.620338,-19.271007,13.555558,4636846257896161300.000000,0.015226,0.271625,-0.962257,0.007033
1588061853076544,10.349896,-0.233116,-1.804127,-0.096827,-0.622182,-0.159103,-21.197141,8.972711,-33.250446,4636847546386350100.000000,0.642493,0.043543,-0.765043,-0.004046,15.691523,-1.288384,-7.299152,1.099005,4.794661,-0.774748,-14.370848,-14.410862,-34.669702,4636847653760532500.000000,0.700477,0.200254,-0.670746,0.139033,0.306377,-0.027992,-9.900204,-0.000209,0.006096,0.001068,-17.693581,-19.364804,13.497527,4636846257896161300.000000,0.015235,0.271623,-0.962257,0.007038
1588061853084356,10.305886,0.193273,-1.913725,-0.124893,-0.640438,-0.177261,-21.448937,9.094516,-32.874865,4636847546386350100.000000,0.640661,0.043752,-0.766560,-0.004977,15.643133,-2.199075,-7.161822,1.100822,4.681101,-0.734161,-12.744751,-14.796898,-35.105001,4636847542552048600.000000,0.712185,0.202579,-0.656613,0.143572,0.316199,-0.046442,-9.922231,-0.001927,0.006409,0.000104,-17.711748,-19.373150,13.312962,4636846257896161300.000000,0.015246,0.271625,-0.962257,0.007036
1588061853092168,10.301077,0.546497,-1.898683,-0.175089,-0.663837,-0.194920,-21.729422,9.074665,-32.636303,4636847546386350100.000000,0.638763,0.043888,-0.768127,-0.006106,15.555955,-2.632643,-6.973718,1.199151,4.552197,-0.699660,-11.123980,-15.312584,-35.428914,4636847161059673100.000000,0.723214,0.205088,-0.642578,0.148303,0.339420,-0.015789,-9.891578,-0.004064,0.006409,0.000964,-17.635848,-19.296054,13.293862,4636846257896161300.000000,0.015260,0.271624,-0.962257,0.007027
1588061853099980,10.265558,0.491771,-1.874271,-0.211645,-0.682338,-0.209701,-21.871094,8.989221,-32.774044,4636847546386350100.000000,0.636810,0.043976,-0.769730,-0.007385,15.301590,-2.426502,-6.991985,1.327291,4.407655,-0.685198,-9.617874,-15.999232,-35.435496,4636846902141255700.000000,0.733524,0.207936,-0.628670,0.153230,0.330795,-0.034232,-9.910021,-0.000418,0.004482,0.002995,-17.627491,-19.364783,13.381959,4636846257896161300.000000,0.015262,0.271616,-0.962259,0.007029
1588061853107792,10.317220,0.355979,-1.864028,-0.195660,-0.708049,-0.222614,-22.010396,8.906606,-32.679643,4636847546386350100.000000,0.634771,0.044141,-0.771390,-0.008652,14.821608,-1.907041,-7.345738,1.440022,4.233381,-0.688554,-8.323635,-16.717733,-35.345887,4636846902141255700.000000,0.743080,0.211151,-0.614988,0.158230,0.329600,-0.047634,-9.912412,0.000000,0.003309,0.000314,-17.627491,-19.527316,13.314437,4636846257896161300.000000,0.015260,0.271617,-0.962259,0.007032
1588061853115604,10.398082,0.453840,-1.889314,-0.155571,-0.730726,-0.243403,-22.344755,8.867366,-32.353119,4636847546386350100.000000,0.632650,0.044467,-0.773097,-0.009853,14.223050,-1.319393,-7.852098,1.510048,4.020705,-0.684419,-7.106265,-17.262712,-35.366141,4636846902141255700.000000,0.751842,0.214626,-0.601697,0.163186,0.329600,-0.037819,-9.890390,0.000000,0.003204,0.000000,-17.484353,-19.389905,13.118890,4636846257896161300.000000,0.015257,0.271620,-0.962258,0.007034
1588061853123416,10.544567,0.633908,-1.879940,-0.121828,-0.756703,-0.265585,-22.701388,8.906615,-32.160638,4636847546386350100.000000,0.630438,0.044942,-0.774859,-0.011010,13.562172,-0.646739,-8.200924,1.494719,3.771756,-0.667254,-5.768136,-17.645713,-35.388833,4636846513103964200.000000,0.759815,0.218114,-0.588996,0.167901,0.329600,-0.003587,-9.921032,-0.000964,0.003204,0.000964,-17.468794,-19.296066,13.186639,4636846257896161300.000000,0.015256,0.271619,-0.962258,0.007033
1588061853131228,10.642906,0.662913,-1.865783,-0.105901,-0.790633,-0.285955,-22.888882,8.850368,-31.977547,4636847546386350100.000000,0.628113,0.045516,-0.776694,-0.012175,12.778373,-0.121969,-8.389483,1.388256,3.489219,-0.653557,-4.553047,-17.936957,-35.313878,4636846150521978900.000000,0.767037,0.221387,-0.577073,0.172130,0.318591,-0.011009,-9.902600,-0.002995,0.003204,0.000105,-17.677968,-19.441826,13.460423,4636846257896161300.000000,0.015256,0.271621,-0.962258,0.007024
1588061853139040,10.576211,0.606477,-1.833057,-0.093641,-0.824487,-0.302301,-22.962482,8.830552,-31.814262,4636847546386350100.000000,0.625675,0.046168,-0.778602,-0.013349,11.873439,0.194101,-8.560364,1.226830,3.181298,-0.643355,-3.661680,-18.320028,-35.084445,4636846150521978900.000000,0.773542,0.224315,-0.566072,0.175721,0.328401,-0.045234,-9.878187,-0.001278,0.004168,0.000000,-17.700735,-19.458601,13.489181,4636846257896161300.000000,0.015259,0.271623,-0.962257,0.007022
1588061853146852,10.524716,0.555137,-1.888425,-0.071553,-0.860301,-0.320144,-23.316581,8.745117,-31.736420,4636847546386350100.000000,0.623116,0.046925,-0.780586,-0.014504,11.047625,0.140136,-8.920722,1.046324,2.861313,-0.636026,-2.765076,-18.832710,-34.855911,4636846150521978900.000000,0.779364,0.226862,-0.556074,0.178625,0.329600,-0.037821,-9.919825,-0.001068,0.003309,0.000000,-17.557619,-19.381540,13.224968,4636846257896161300.000000,0.015257,0.271626,-0.962256,0.007021
1588061853154664,10.597064,0.707134,-1.902422,-0.056678,-0.895966,-0.351615,-23.736094,8.679463,-31.704417,4636847496636633100.000000,0.620435,0.047811,-0.782642,-0.015697,10.491169,-0.605009,-9.760985,0.923830,2.498394,-0.604087,-1.708929,-19.294896,-34.778469,4636846150521978900.000000,0.784382,0.229190,-0.547221,0.181014,0.318591,-0.036622,-9.891592,-0.000105,0.003204,0.000963,-17.475985,-19.373150,13.108133,4636846257896161300.000000,0.015255,0.271625,-0.962257,0.007023
1588061853162476,10.667343,0.676808,-1.861179,-0.034316,-0.935809,-0.383735,-23.951052,8.679463,-31.564364,4636847331637985300.000000,0.617617,0.048847,-0.784778,-0.016906,9.829930,-1.735104,-11.540563,0.889730,2.017230,-0.505569,-0.823808,-19.583617,-34.810881,4636846150521978900.000000,0.788257,0.231521,-0.539901,0.183182,0.328400,-0.036622,-9.899004,0.000000,0.003204,0.000105,-17.534838,-19.450201,13.197611,4636846161076615200.000000,0.015252,0.271627,-0.962256,0.007025
1588061853170288,10.597829,0.446021,-1.879940,0.001505,-0.972452,-0.413810,-24.129529,8.659678,-31.263818,4636847331637985300.000000,0.614668,0.050059,-0.786988,-0.018085,8.749451,-2.294992,-13.478523,0.869918,1.389501,-0.350036,-0.305635,-19.710319,-34.744813,4636846150521978900.000000,0.790667,0.233897,-0.534636,0.185208,0.318593,-0.036622,-9.900204,-0.000963,0.003204,0.000000,-17.685134,-19.381551,13.373520,4636846150521978900.000000,0.015251,0.271630,-0.962255,0.007024
1588061853178100,10.519956,0.452687,-1.885591,0.029008,-1.008112,-0.446999,-24.370828,8.557284,-30.937185,4636847331637985300.000000,0.611591,0.051435,-0.789265,-0.019264,7.858248,-1.695248,-13.818005,0.803771,0.689681,-0.185871,-0.026540,-19.922033,-34.417339,4636846150521978900.000000,0.791533,0.236225,-0.531714,0.186957,0.350410,-0.036622,-9.922216,-0.002994,0.003204,0.000000,-17.634700,-19.296108,13.303475,4636846150521978900.000000,0.015251,0.271632,-0.962255,0.007015
1588061853185912,10.513399,0.539951,-1.904355,0.030641,-1.049442,-0.477648,-24.639484,8.415542,-30.784246,4636847331637985300.000000,0.608372,0.052905,-0.791621,-0.020520,7.738187,-0.567183,-12.568838,0.687687,0.047715,-0.058064,0.129638,-20.220049,-34.198831,4636846150521978900.000000,0.791070,0.238395,-0.530973,0.188265,0.343010,-0.014614,-9.891606,-0.000316,0.002242,0.000000,-17.550460,-19.364728,13.293862,4636846150521978900.000000,0.015245,0.271635,-0.962254,0.007015
1588061853193724,10.531252,0.490035,-1.904355,0.022678,-1.094714,-0.512239,-25.013141,8.330098,-30.732509,4636847331637985300.000000,0.605000,0.054459,-0.794059,-0.021890,8.189352,0.342070,-10.348673,0.553182,-0.455933,0.025143,0.126723,-20.438103,-34.300233,4636846150521978900.000000,0.789620,0.240345,-0.531961,0.189081,0.319802,-0.012207,-9.910002,0.001925,0.002136,0.000000,-17.476022,-19.450169,13.381884,4636846150521978900.000000,0.015236,0.271638,-0.962253,0.007024
1588061853201536,10.584814,0.230864,-1.904355,0.023499,-1.145410,-0.552254,-25.330525,8.244648,-30.526816,4636847381305244700.000000,0.601452,0.056134,-0.796592,-0.023363,8.982629,1.093347,-8.124438,0.409707,-0.802453,0.056612,0.009733,-20.564814,-34.293194,4636846261523853300.000000,0.787555,0.242040,-0.534147,0.189369,0.317392,-0.023211,-9.901407,-0.001715,0.003099,0.000000,-17.534818,-19.458601,13.479553,4636846247311329300.000000,0.015235,0.271641,-0.962253,0.007019
1588061853209348,10.700318,-0.037680,-1.867662,0.019054,-1.198486,-0.593909,-25.647896,8.142267,-30.223484,4636847546386350100.000000,0.597721,0.057921,-0.799219,-0.024958,9.101523,1.338704,-8.664051,0.214498,-1.101974,0.022384,-0.231386,-20.606096,-34.028897,4636846476259864600.000000,0.785062,0.243425,-0.537359,0.188858,0.317392,-0.046420,-9.911207,-0.001174,0.005130,0.000963,-17.685075,-19.535620,13.412161,4636846257896161300.000000,0.015241,0.271640,-0.962253,0.007019
1588061853217160,10.823313,-0.309077,-1.697668,0.001555,-1.254773,-0.632110,-26.001999,7.963804,-29.887385,4636847546386350100.000000,0.593798,0.059780,-0.801946,-0.026709,8.291317,1.441561,-9.046001,-0.074630,-1.405604,0.027926,-0.554675,-20.606096,-33.932328,4636846580018708500.000000,0.782183,0.244130,-0.541708,0.187465,0.328394,-0.037828,-9.901410,-0.000106,0.002453,0.000106,-17.700735,-19.467044,13.227710,4636846257896161300.000000,0.015236,0.271642,-0.962252,0.007021
1588061853224972,10.908748,-0.533380,-1.546595,-0.006243,-1.311042,-0.658315,-26.494917,7.736628,-29.692105,4636847546386350100.000000,0.589679,0.061695,-0.804771,-0.028556,8.884349,1.496598,-3.964943,-0.408725,-1.517050,0.096692,-0.878356,-20.561938,-34.042187,4636846580018708500.000000,0.779310,0.243741,-0.546690,0.185463,0.318600,-0.036622,-9.911204,0.000000,0.003099,0.000962,-17.557739,-19.458601,13.208410,4636846257896161300.000000,0.015233,0.271641,-0.962253,0.007023
1588061853232784,11.064703,-0.541799,-1.583216,-0.009046,-1.360341,-0.686583,-26.990650,7.585471,-29.477051,4636847546386350100.000000,0.585383,0.063685,-0.807676,-0.030489,10.891721,0.320575,3.438458,-0.672050,-1.358568,0.143079,-1.201627,-20.432338,-33.994355,4636846635499263000.000000,0.776964,0.242329,-0.551404,0.183185,0.306394,-0.047620,-9.912412,0.000000,0.003204,0.000106,-17.476050,-19.381615,13.197413,4636846257896161300.000000,0.015230,0.271643,-0.962252,0.007025
1588061853240596,11.500405,-0.447899,-1.583187,-0.044871,-1.414976,-0.726675,-27.308011,7.502846,-29.193490,4636847546386350100.000000,0.580898,0.065711,-0.810663,-0.032638,11.992139,-0.590231,7.642397,-0.753579,-1.121756,0.090244,-1.481159,-20.217297,-33.956721,4636846853814626300.000000,0.775219,0.240606,-0.555392,0.180790,0.305185,-0.048830,-9.901415,-0.000962,0.003204,0.000000,-17.611749,-19.373150,13.284175,4636846257896161300.000000,0.015228,0.271646,-0.962251,0.007024
1588061853248408,12.066613,-0.306098,-1.463935,-0.097700,-1.474216,-0.766361,-27.681767,7.426785,-28.925888,4636847546386350100.000000,0.576405,0.072502,-0.813325,-0.031679,11.466207,0.408659,8.393857,-0.632714,-0.968256,-0.092500,-1.725274,-19.960976,-34.180067,4636847009515438100.000000,0.773803,0.239532,-0.558644,0.178244,0.316181,-0.048830,-9.922197,-0.001068,0.003204,0.000000,-17.693469,-19.450124,13.381833,4636846257896161300.000000,0.015227,0.271648,-0.962250,0.007022
1588061853256220,12.564250,-0.070418,-1.317453,-0.139764,-1.535588,-0.813355,-28.203808,7.304715,-28.694899,4636847546386350100.000000,0.571514,0.074508,-0.816477,-0.034436,10.726291,1.382248,6.247365,-0.522489,-0.948877,-0.262456,-1.931581,-19.792899,-34.339424,4636847009515438100.000000,0.772429,0.239143,-0.561592,0.175440,0.339382,-0.037835,-9.902629,-0.002030,0.003204,0.003848,-17.700735,-19.535565,13.479481,4636846257896161300.000000,0.015226,0.271636,-0.962254,0.007017
1588061853264032,13.091990,0.259182,-1.040437,-0.179779,-1.598115,-0.871775,-28.594445,7.040845,-28.264818,4636847546386350100.000000,0.566400,0.076599,-0.819708,-0.037465,11.579123,1.244232,3.582191,-0.609835,-0.972461,-0.270937,-2.052048,-19.707447,-34.288990,4636847009515438100.000000,0.771075,0.238521,-0.564652,0.172394,0.330813,-0.036622,-9.900204,-0.002136,0.005129,0.000424,-17.634767,-19.467089,13.313264,4636846257896161300.000000,0.015233,0.271637,-0.962254,0.007014
1588061853271844,13.739902,0.594407,-0.681737,-0.233842,-1.660723,-0.932411,-29.024510,6.747877,-27.723013,4636847496829035500.000000,0.561061,0.078752,-0.823008,-0.040816,12.557505,0.546002,0.405097,-0.764093,-1.073010,-0.177294,-2.257645,-19.533765,-34.355219,4636847120394089500.000000,0.769561,0.237289,-0.568193,0.169193,0.329600,-0.047616,-9.900204,-0.000212,0.005341,0.000000,-17.627491,-19.315686,13.117968,4636846257896161300.000000,0.015239,0.271640,-0.962253,0.007018
1588061853279656,14.305145,0.892065,-0.155942,-0.294636,-1.728583,-0.990002,-29.602872,6.579811,-27.269509,4636847331637985300.000000,0.555481,0.080942,-0.826383,-0.044506,12.206619,0.948626,-3.820508,-0.782780,-1.244047,-0.143580,-2.587181,-19.327864,-34.467799,4636847501356251100.000000,0.767640,0.236033,-0.572275,0.165888,0.351589,-0.026840,-9.900204,0.000000,0.003417,0.003848,-17.627491,-19.288910,13.274458,4636846257896161300.000000,0.015237,0.271628,-0.962256,0.007020
1588061853287468,14.734228,1.015993,0.363264,-0.357980,-1.794063,-1.041924,-30.217894,6.398616,-26.910817,4636847331637985300.000000,0.549663,0.083144,-0.829821,-0.048529,11.942747,2.740515,-5.929576,-0.730135,-1.358466,-0.193946,-2.910441,-19.206982,-34.423315,4636847761134714900.000000,0.765420,0.235113,-0.576601,0.162440,0.343023,-0.024415,-9.889212,-0.000962,0.002243,0.000425,-17.550546,-19.518528,13.469734,4636846257896161300.000000,0.015231,0.271629,-0.962256,0.007018
1588061853295280,15.235646,1.116538,0.963327,-0.418618,-1.853883,-1.099112,-30.730641,6.181660,-26.555924,4636847331637985300.000000,0.543622,0.085384,-0.833300,-0.052886,12.898578,3.403994,-5.319609,-0.796670,-1.417426,-0.229135,-3.234110,-19.077448,-34.382347,4636847761134714900.000000,0.763120,0.234101,-0.581091,0.158676,0.330816,-0.057390,-9.898988,-0.001068,0.003098,0.000000,-17.542038,-19.774877,13.500172,4636846257896161300.000000,0.015229,0.271632,-0.962255,0.007016
1588061853303092,15.815956,0.931609,1.533253,-0.476709,-1.901539,-1.153422,-31.140964,6.099025,-25.974702,4636847331637985300.000000,0.537391,0.087660,-0.836788,-0.057557,14.012009,2.097309,-2.829579,-0.873779,-1.408655,-0.205955,-3.601501,-18.862456,-34.501624,4636847761134714900.000000,0.760864,0.232793,-0.585600,0.154809,0.318610,-0.017076,-9.900204,-0.002991,0.004166,0.000000,-17.465107,-19.646545,13.413466,4636846257896161300.000000,0.015234,0.271634,-0.962254,0.007008
1588061853310904,16.273366,0.586077,2.292772,-0.521167,-1.946720,-1.201158,-31.636678,5.983604,-25.386854,4636847331637985300.000000,0.530973,0.089980,-0.840278,-0.062484,13.532107,0.418545,-0.898022,-0.718873,-1.373816,-0.178762,-3.966533,-18.650200,-34.664663,4636847705743708200.000000,0.758501,0.231852,-0.589914,0.151404,0.328383,-0.045178,-9.900204,-0.002243,0.004273,0.000962,-17.390647,-19.398713,13.392739,4636846257896161300.000000,0.015237,0.271633,-0.962255,0.007004
1588061853318716,16.234227,0.243415,3.116355,-0.527271,-1.998154,-1.232558,-32.195352,5.710407,-24.999067,4636847331637985300.000000,0.524334,0.092370,-0.843792,-0.067507,11.880452,-0.112703,-0.750802,-0.428744,-1.334310,-0.181821,-4.289796,-18.523389,-34.617120,4636847653760532500.000000,0.755941,0.231747,-0.593917,0.148689,0.340589,-0.059818,-9.900204,-0.000213,0.004273,0.001068,-17.526195,-19.450070,13.391521,4636846354550791200.000000,0.015239,0.271632,-0.962255,0.007006
1588061853326528,15.685875,-0.186642,3.641419,-0.487434,-2.027028,-1.237815,-32.708130,5.400492,-24.578486,4636847331637985300.000000,0.517537,0.094843,-0.847300,-0.072412,10.765153,-0.452921,-0.958858,-0.210556,-1.274359,-0.166476,-4.531638,-18.437937,-34.522537,4636847653760532500.000000,0.753294,0.232209,-0.597615,0.146576,0.330819,-0.039060,-9.922181,-0.000961,0.003311,0.000107,-17.618959,-19.458601,13.303613,4636846365270343700.000000,0.015238,0.271634,-0.962254,0.007005
