Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588062524513190,9.944725,-0.294890,-0.523962,-0.026494,-0.009467,0.027395,-35.953201,-9.399700,-3.540147,4636849241216286700.000000,0.577168,0.380537,-0.608716,0.389274,10.182515,0.726400,-0.459259,-0.000270,-0.012548,-0.015421,-31.604967,-11.671700,2.861747,4636848512753991700.000000,0.471421,0.570721,-0.444086,0.504805,0.323749,-0.036622,-9.878412,0.001209,0.007247,0.000000,-27.174184,-7.485761,14.072413,4636847439012167700.000000,0.016805,0.134739,-0.990734,0.003140
1588062524521002,9.970817,-0.401162,-0.473458,-0.036234,-0.013508,0.028987,-35.828728,-9.381282,-3.540147,4636849156999086100.000000,0.577201,0.380439,-0.608809,0.389174,10.147434,0.644741,-0.495170,0.008670,-0.015421,-0.015089,-31.572967,-11.730603,2.930607,4636848512753991700.000000,0.471423,0.570799,-0.444046,0.504749,0.317392,-0.006357,-9.914024,0.000371,0.004131,0.000000,-27.161472,-7.470931,13.877098,4636847439012167700.000000,0.016807,0.134741,-0.990733,0.003146
1588062524528814,9.961241,-0.444726,-0.463881,-0.030204,-0.016252,0.025405,-35.847135,-9.295842,-3.540147,4636849156999086100.000000,0.577224,0.380368,-0.608895,0.389076,10.114604,0.626368,-0.477631,0.022223,-0.016489,-0.014819,-31.531723,-11.682485,2.826079,4636848512753991700.000000,0.471392,0.570904,-0.443982,0.504715,0.297216,-0.030265,-9.874176,-0.001765,0.005853,0.000883,-27.222003,-7.470931,14.085318,4636847439012167700.000000,0.016817,0.134738,-0.990733,0.003143
1588062524536626,9.977013,-0.469139,-0.458624,-0.019589,-0.018240,0.023647,-35.914181,-9.194624,-3.521746,4636849156999086100.000000,0.577228,0.380329,-0.608966,0.388997,10.091735,0.673651,-0.453218,0.028373,-0.019423,-0.017422,-31.601035,-11.719807,2.819066,4636848512753991700.000000,0.471347,0.571031,-0.443906,0.504681,0.282892,-0.036622,-9.873668,-0.000371,0.003761,0.000186,-27.305319,-7.470931,14.297547,4636847439012167700.000000,0.016819,0.134739,-0.990733,0.003145
1588062524544438,10.042375,-0.490926,-0.442096,-0.000969,-0.022661,0.020525,-35.914181,-9.070101,-3.454695,4636849156999086100.000000,0.577200,0.380345,-0.609014,0.388948,10.044452,0.734685,-0.471453,0.025439,-0.023831,-0.020626,-31.653101,-11.805254,2.838299,4636848512753991700.000000,0.471308,0.571166,-0.443837,0.504625,0.280770,-0.026537,-9.916131,0.000000,0.001440,0.000000,-27.390766,-7.470931,14.250809,4636847439012167700.000000,0.016811,0.134740,-0.990733,0.003148
1588062524552250,10.071108,-0.495247,-0.446418,0.015874,-0.023729,0.020443,-35.895784,-9.104265,-3.473091,4636849156999086100.000000,0.577144,0.380401,-0.609038,0.388937,10.004741,0.763737,-0.560677,0.017768,-0.025636,-0.023830,-31.535683,-11.816082,2.777958,4636848512753991700.000000,0.471289,0.571296,-0.443779,0.504547,0.311022,-0.024415,-9.914535,0.000000,0.001951,0.000000,-27.335033,-7.612107,14.001899,4636847439012167700.000000,0.016805,0.134741,-0.990733,0.003150
1588062524560062,10.060602,-0.465583,-0.429886,0.018307,-0.024797,0.016171,-35.828728,-9.247182,-3.500750,4636849156999086100.000000,0.577088,0.380475,-0.609055,0.388921,9.997864,0.746203,-0.595938,0.012216,-0.027500,-0.024703,-31.483566,-11.767937,2.909607,4636848512753991700.000000,0.471282,0.571421,-0.443733,0.504453,0.307307,-0.024415,-9.932582,0.000000,0.003901,0.000882,-27.189063,-7.783025,13.801786,4636847439012167700.000000,0.016807,0.134739,-0.990734,0.003154
1588062524567874,10.001276,-0.411508,-0.452593,0.011968,-0.025865,0.013966,-35.812977,-9.314249,-3.338659,4636849156999086100.000000,0.577043,0.380541,-0.609081,0.388884,10.045807,0.753752,-0.529578,0.015614,-0.029442,-0.023965,-31.531723,-11.730647,3.173706,4636848512753991700.000000,0.471261,0.571554,-0.443687,0.504362,0.335433,-0.054663,-9.916661,-0.000882,0.007802,0.000186,-27.161472,-7.742159,13.921192,4636847439012167700.000000,0.016824,0.134740,-0.990733,0.003156
1588062524575686,9.919368,-0.322512,-0.503129,-0.003296,-0.028082,0.018159,-35.789614,-9.314249,-3.289961,4636849156999086100.000000,0.577009,0.380566,-0.609141,0.388816,10.145010,0.797251,-0.477645,0.020625,-0.027908,-0.025033,-31.494443,-11.645205,3.193255,4636848512753991700.000000,0.471235,0.571695,-0.443625,0.504281,0.341807,-0.030790,-9.902329,-0.000186,0.006781,0.000000,-27.161472,-7.727286,14.033720,4636847439012167700.000000,0.016837,0.134741,-0.990733,0.003161
1588062524583498,9.913328,-0.228525,-0.504836,-0.019227,-0.033342,0.018388,-35.948304,-9.314249,-3.357036,4636849156999086100.000000,0.576985,0.380562,-0.609237,0.388703,10.161234,0.812571,-0.458557,0.024761,-0.028567,-0.024238,-31.408998,-11.597034,3.033669,4636848512753991700.000000,0.471196,0.571844,-0.443558,0.504208,0.341807,-0.024415,-9.890123,-0.001764,0.003763,0.000000,-27.151392,-7.797853,13.970074,4636847439012167700.000000,0.016839,0.134742,-0.990733,0.003157
1588062524591310,9.974358,-0.347159,-0.457725,-0.012570,-0.033951,0.019227,-36.072876,-9.280146,-3.299322,4636849156999086100.000000,0.576949,0.380573,-0.609326,0.388607,10.093313,0.816338,-0.377126,0.033363,-0.028647,-0.023829,-31.435367,-11.671581,2.936008,4636848512753991700.000000,0.471137,0.572007,-0.443475,0.504150,0.361969,-0.004254,-9.877916,-0.001254,0.003204,0.000000,-27.219829,-7.742174,13.953062,4636847439012167700.000000,0.016839,0.134743,-0.990732,0.003156
1588062524599122,10.030144,-0.503126,-0.388015,0.022763,-0.033342,0.019227,-36.057144,-9.118843,-3.088473,4636849156999086100.000000,0.576862,0.380662,-0.609360,0.388596,10.064223,0.883336,-0.296740,0.038726,-0.024238,-0.030293,-31.632865,-11.805200,2.923533,4636848512753991700.000000,0.471087,0.572183,-0.443359,0.504100,0.346063,0.000000,-9.895948,-0.000186,0.002323,0.000882,-27.305273,-7.515620,14.023618,4636847439012167700.000000,0.016835,0.134741,-0.990733,0.003158
1588062524606934,10.056278,-0.515333,-0.391538,0.070362,-0.033951,0.019915,-35.997012,-9.021354,-3.127800,4636849156999086100.000000,0.576702,0.380858,-0.609324,0.388698,10.103042,0.973467,-0.386583,0.025606,-0.024294,-0.039111,-31.800921,-11.816132,2.978606,4636848512753991700.000000,0.471083,0.572349,-0.443249,0.504011,0.331728,0.000000,-9.890125,-0.000882,0.003018,0.001068,-27.189141,-7.470931,14.038514,4636847439012167700.000000,0.016834,0.134738,-0.990733,0.003157
1588062524614746,10.046693,-0.519677,-0.447328,0.097889,-0.032195,0.020367,-35.971703,-9.207964,-3.289928,4636849156999086100.000000,0.576504,0.381111,-0.609243,0.388870,10.144352,0.931816,-0.508023,0.006161,-0.025772,-0.041329,-31.742668,-11.767937,2.888126,4636848512753991700.000000,0.471125,0.572487,-0.443175,0.503881,0.349758,0.010079,-9.918234,-0.000186,0.003204,0.001068,-27.161472,-7.541484,14.119147,4636847439012167700.000000,0.016833,0.134735,-0.990734,0.003160
1588062524622558,10.054554,-0.495262,-0.486571,0.097425,-0.029299,0.010983,-35.929904,-9.399700,-3.357036,4636849156999086100.000000,0.576328,0.381382,-0.609142,0.389024,10.112422,0.789094,-0.533368,-0.000137,-0.024567,-0.036262,-31.535785,-11.805189,2.776402,4636848512753991700.000000,0.471173,0.572601,-0.443123,0.503752,0.323777,-0.028109,-9.954856,0.000000,0.003204,0.000186,-27.292501,-7.485829,14.216806,4636847439012167700.000000,0.016832,0.134735,-0.990734,0.003163
1588062524630370,10.083315,-0.478709,-0.538019,0.081018,-0.030059,0.003356,-35.971705,-9.363017,-3.396339,4636849156999086100.000000,0.576187,0.381635,-0.609055,0.389121,10.065787,0.720237,-0.528673,0.002465,-0.025499,-0.034372,-31.409025,-11.853389,2.873742,4636848465953033200.000000,0.471209,0.572719,-0.443072,0.503630,0.297240,-0.046699,-9.890706,-0.000882,0.003204,0.000000,-27.320169,-7.470931,14.233832,4636847439012167700.000000,0.016831,0.134737,-0.990733,0.003163
1588062524638182,10.096408,-0.485677,-0.583337,0.055844,-0.025100,-0.001604,-35.898468,-9.213085,-3.542766,4636849156999086100.000000,0.576102,0.381835,-0.608989,0.389155,10.064220,0.757478,-0.565294,0.002876,-0.023911,-0.040644,-31.398059,-11.890630,3.033375,4636848405379809300.000000,0.471260,0.572844,-0.443003,0.503500,0.323209,-0.018598,-9.875790,-0.001950,0.002323,0.000000,-27.058160,-7.470931,14.153215,4636847439012167700.000000,0.016828,0.134738,-0.990733,0.003158
1588062524645994,10.131265,-0.465619,-0.592070,0.032576,-0.017853,-0.008393,-35.838317,-9.171257,-3.510475,4636849156999086100.000000,0.576080,0.381988,-0.608931,0.389128,10.087066,0.805689,-0.585955,0.001068,-0.019829,-0.044397,-31.446270,-11.938841,3.045919,4636848405379809300.000000,0.471329,0.572965,-0.442921,0.503370,0.329600,-0.052507,-9.885864,-0.001255,0.002136,0.000000,-26.871802,-7.329882,14.126098,4636847439012167700.000000,0.016824,0.134739,-0.990733,0.003156
1588062524653806,10.070229,-0.416791,-0.664434,0.009229,-0.011673,-0.013124,-35.862751,-9.265436,-3.357036,4636849156999086100.000000,0.576114,0.382090,-0.608887,0.389045,10.113048,0.789733,-0.601911,0.003860,-0.020157,-0.043794,-31.483501,-11.901611,3.033362,4636848405379809300.000000,0.471391,0.573090,-0.442836,0.503245,0.339674,-0.061037,-9.867848,-0.001068,0.004781,0.000000,-26.904526,-7.300027,14.285156,4636847439012167700.000000,0.016829,0.134740,-0.990733,0.003156
1588062524661618,10.017046,-0.381045,-0.673151,-0.012894,-0.005875,-0.018616,-36.039743,-9.381389,-3.357036,4636849156999086100.000000,0.576204,0.382146,-0.608856,0.388905,10.088031,0.779702,-0.590671,0.011199,-0.021828,-0.042863,-31.494499,-11.853389,3.136332,4636848405379809300.000000,0.471431,0.573230,-0.442742,0.503131,0.331734,-0.061037,-9.924021,-0.000187,0.003578,0.000000,-27.048275,-7.511562,14.248773,4636847439012167700.000000,0.016830,0.134741,-0.990733,0.003158
1588062524669430,10.003095,-0.408946,-0.629554,-0.014344,0.001144,-0.020295,-36.231571,-9.280247,-3.317803,4636849156999086100.000000,0.576315,0.382193,-0.608809,0.388769,10.025425,0.804115,-0.570601,0.015557,-0.022431,-0.043053,-31.478173,-11.927827,3.155804,4636848405379809300.000000,0.471460,0.573379,-0.442640,0.503023,0.329600,-0.050963,-9.926752,0.000000,0.007612,0.000881,-27.206984,-7.697420,14.163313,4636847439012167700.000000,0.016846,0.134739,-0.990733,0.003164
1588062524677242,10.030121,-0.481317,-0.612984,-0.001070,0.006942,-0.020066,-36.179286,-9.189539,-3.173925,4636849156999086100.000000,0.576420,0.382260,-0.608729,0.388673,9.987233,0.812581,-0.624740,0.016349,-0.023826,-0.044862,-31.487623,-11.987084,3.052841,4636848405379809300.000000,0.471489,0.573535,-0.442534,0.502911,0.339672,-0.018614,-9.904475,0.000000,0.004139,0.000187,-27.234716,-7.586281,14.138309,4636847439012167700.000000,0.016849,0.134739,-0.990733,0.003168
1588062524685054,10.058900,-0.487435,-0.625191,0.013197,0.014419,-0.019913,-35.937767,-9.366522,-3.213130,4636849156999086100.000000,0.576521,0.382347,-0.608610,0.388623,9.978763,0.784430,-0.648571,0.018624,-0.026566,-0.043002,-31.446270,-11.864437,3.033330,4636848405379809300.000000,0.471504,0.573697,-0.442434,0.502799,0.311594,-0.012207,-9.900204,0.000881,0.004967,0.000000,-27.174289,-7.485884,14.055603,4636847439012167700.000000,0.016854,0.134741,-0.990732,0.003175
1588062524692866,10.069345,-0.423799,-0.634785,0.022431,0.022808,-0.022888,-35.737207,-9.558396,-3.375314,4636849156999086100.000000,0.576633,0.382449,-0.608454,0.388601,10.022858,0.762174,-0.549752,0.024342,-0.025912,-0.043380,-31.483472,-11.767937,3.130990,4636848405379809300.000000,0.471509,0.573869,-0.442320,0.502699,0.315255,-0.012207,-9.900204,0.000187,0.004460,0.000000,-27.161472,-7.470931,14.038514,4636847439012167700.000000,0.016858,0.134742,-0.990732,0.003180
1588062524700678,10.112952,-0.368833,-0.626952,0.021517,0.032730,-0.025024,-35.703973,-9.506180,-3.424212,4636849156999086100.000000,0.576773,0.382540,-0.608274,0.388587,10.097677,0.843461,-0.359758,0.030511,-0.019780,-0.049788,-31.600803,-11.842331,3.191446,4636848405379809300.000000,0.471522,0.574051,-0.442169,0.502612,0.337532,-0.002138,-9.900204,-0.002643,0.003391,0.000000,-27.221890,-7.541419,13.887469,4636847439012167700.000000,0.016859,0.134743,-0.990732,0.003173
1588062524708490,10.121706,-0.388868,-0.605992,0.016788,0.036847,-0.027617,-35.896578,-9.280324,-3.338769,4636849156999086100.000000,0.576933,0.382619,-0.608088,0.388561,10.132145,1.009030,-0.330728,0.022936,-0.014024,-0.056196,-31.616046,-12.013213,3.155841,4636848405379809300.000000,0.471575,0.574219,-0.442008,0.502513,0.351876,0.010068,-9.890136,-0.001442,0.000561,0.001762,-27.174306,-7.415425,13.925882,4636847439012167700.000000,0.016848,0.134737,-0.990733,0.003169
1588062524716302,10.072878,-0.414213,-0.624348,0.008782,0.044324,-0.030520,-36.146122,-9.171209,-3.289849,4636849156999086100.000000,0.577128,0.382676,-0.607893,0.388521,10.174626,1.072116,-0.517530,0.005058,-0.011889,-0.062604,-31.418624,-12.072573,3.100680,4636848405379809300.000000,0.471685,0.574360,-0.441863,0.502376,0.323814,-0.007926,-9.918197,-0.000187,0.000881,0.000375,-27.091005,-7.315011,14.021390,4636847439012167700.000000,0.016838,0.134737,-0.990733,0.003170
1588062524724114,10.044918,-0.345358,-0.591171,-0.008070,0.051800,-0.030437,-36.112217,-9.247053,-3.396157,4636849156999086100.000000,0.577365,0.382684,-0.607706,0.388453,10.240421,0.952696,-0.597627,-0.011983,-0.009288,-0.063438,-31.250417,-11.949976,3.095372,4636848405379809300.000000,0.471838,0.574466,-0.441745,0.502214,0.317392,-0.012207,-9.924619,0.000000,0.002830,0.000000,-27.146478,-7.440941,14.038514,4636847439012167700.000000,0.016836,0.134738,-0.990733,0.003173
1588062524731926,10.096354,-0.292032,-0.599939,-0.033103,0.057680,-0.037458,-35.971780,-9.314249,-3.561009,4636849156999086100.000000,0.577665,0.382643,-0.607534,0.388318,10.227677,0.815769,-0.506867,-0.014582,-0.007013,-0.058423,-31.239282,-11.816230,3.040698,4636848405379809300.000000,0.471992,0.574553,-0.441640,0.502063,0.327459,-0.032340,-9.924619,-0.000881,0.004085,0.000000,-27.221870,-7.611859,13.887519,4636847439012167700.000000,0.016839,0.134740,-0.990733,0.003174
1588062524739738,10.149566,-0.394070,-0.543293,-0.044634,0.058136,-0.042114,-35.948069,-9.332497,-3.616952,4636849156999086100.000000,0.577989,0.382586,-0.607371,0.388145,10.150716,0.823740,-0.462291,-0.010403,-0.004086,-0.062650,-31.393741,-11.842253,2.983915,4636848405379809300.000000,0.472149,0.574650,-0.441511,0.501917,0.319535,-0.036622,-9.914554,-0.001068,0.004273,0.000000,-27.305174,-7.581443,13.774881,4636847439012167700.000000,0.016843,0.134741,-0.990733,0.003173
1588062524747550,10.166160,-0.456889,-0.468267,-0.041741,0.061185,-0.045391,-36.072876,-9.433596,-3.540147,4636849156999086100.000000,0.578322,0.382538,-0.607192,0.387977,10.058369,0.868318,-0.513242,-0.019784,-0.000139,-0.073284,-31.563569,-11.975994,3.038582,4636848452064833500.000000,0.472354,0.574739,-0.441370,0.501745,0.337520,-0.046686,-9.902347,-0.000188,0.003392,0.000881,-27.259786,-7.357252,13.828189,4636847439012167700.000000,0.016842,0.134739,-0.990733,0.003176
1588062524755362,10.146140,-0.473484,-0.439467,-0.032585,0.067137,-0.052183,-36.054642,-9.558396,-3.519308,4636849156999086100.000000,0.578664,0.382518,-0.606976,0.387825,10.020684,0.822678,-0.566847,-0.030697,0.001068,-0.075049,-31.604967,-12.024292,3.190895,4636848512753991700.000000,0.472590,0.574809,-0.441244,0.501554,0.321680,-0.028703,-9.880077,0.000881,0.005846,0.000188,-27.176480,-7.372615,14.004211,4636847439012167700.000000,0.016851,0.134739,-0.990733,0.003184
1588062524763174,10.120755,-0.458671,-0.436862,-0.027387,0.071865,-0.055772,-35.971797,-9.524532,-3.424253,4636849156999086100.000000,0.579016,0.382510,-0.606736,0.387683,10.039792,0.813110,-0.541912,-0.032184,0.001532,-0.074955,-31.535988,-11.950007,3.302900,4636848512753991700.000000,0.472830,0.574876,-0.441120,0.501361,0.317392,-0.034477,-9.895913,-0.001573,0.004648,0.000000,-27.221845,-7.526349,14.038514,4636847439012167700.000000,0.016857,0.134740,-0.990732,0.003182
1588062524770986,10.168767,-0.442071,-0.435073,-0.031276,0.077818,-0.058663,-35.895948,-9.399700,-3.377873,4636849156999086100.000000,0.579392,0.382492,-0.606483,0.387535,10.057303,0.923486,-0.500504,-0.032369,0.003993,-0.078439,-31.377303,-11.816252,3.205811,4636848512753991700.000000,0.473081,0.574942,-0.440984,0.501167,0.317392,-0.046683,-9.900204,-0.000376,0.004273,-0.000880,-27.435929,-7.636867,13.887605,4636847439012167700.000000,0.016860,0.134795,-0.990725,0.003185
1588062524778798,10.153149,-0.454277,-0.476896,-0.038595,0.082318,-0.067136,-35.813110,-9.433540,-3.472916,4636849156999086100.000000,0.579801,0.382471,-0.606219,0.387357,10.065804,1.023822,-0.516415,-0.040678,0.006873,-0.080899,-31.287575,-11.805064,3.088473,4636848466102424600.000000,0.473361,0.574992,-0.440854,0.500961,0.327453,-0.018649,-9.920325,0.000000,0.004273,-0.000188,-27.478865,-7.583620,13.935885,4636847439012167700.000000,0.016863,0.134822,-0.990721,0.003189
1588062524786610,10.082512,-0.453473,-0.530123,-0.050869,0.086292,-0.071864,-35.755486,-9.540181,-3.540147,4636849156999086100.000000,0.580246,0.382426,-0.605957,0.387144,10.048295,1.011116,-0.526520,-0.050063,0.007013,-0.081924,-31.319391,-11.927627,3.093776,4636848405379809300.000000,0.473663,0.575026,-0.440739,0.500736,0.339659,-0.002148,-9.924619,0.000000,0.005153,0.000000,-27.277684,-7.488118,14.103948,4636847439012167700.000000,0.016869,0.134823,-0.990721,0.003193
1588062524794422,10.031883,-0.415052,-0.528512,-0.068801,0.085680,-0.079412,-35.771101,-9.457329,-3.540147,4636849156999086100.000000,0.580727,0.382360,-0.605712,0.386872,10.034486,0.981895,-0.512711,-0.048487,0.005481,-0.078255,-31.360819,-12.061413,3.058257,4636848405379809300.000000,0.473953,0.575060,-0.440632,0.500518,0.341807,0.010060,-9.904498,0.000000,0.003580,0.000000,-27.244776,-7.269730,13.894732,4636847439012167700.000000,0.016870,0.134824,-0.990721,0.003196
1588062524802234,10.022278,-0.422852,-0.438673,-0.084750,0.086292,-0.088884,-35.862532,-9.399700,-3.540147,4636849156999086100.000000,0.581248,0.382279,-0.605475,0.386540,10.013277,1.010008,-0.491503,-0.045790,0.003345,-0.076302,-31.397933,-12.146859,3.045438,4636848405379809300.000000,0.474228,0.575099,-0.440528,0.500303,0.321692,0.012207,-9.890146,-0.000880,0.003204,0.000880,-27.377675,-7.226783,13.682271,4636847439012167700.000000,0.016869,0.134822,-0.990721,0.003196
1588062524810046,10.017078,-0.459474,-0.372438,-0.091495,0.084542,-0.089497,-36.021225,-9.433499,-3.540147,4636849156999086100.000000,0.581775,0.382186,-0.605252,0.386189,9.975053,1.085342,-0.437374,-0.053029,0.000281,-0.076907,-31.478079,-12.232306,3.105982,4636848405379809300.000000,0.474516,0.575132,-0.440443,0.500068,0.337507,0.002150,-9.877940,-0.001068,0.004964,0.000188,-27.264819,-7.427927,13.889250,4636847439012167700.000000,0.016876,0.134822,-0.990721,0.003196
1588062524817858,9.995265,-0.490895,-0.299988,-0.075881,0.080497,-0.089338,-36.130530,-9.594778,-3.537548,4636849179856647200.000000,0.582269,0.382135,-0.605014,0.385869,9.955941,1.152796,-0.408144,-0.068304,-0.004455,-0.077370,-31.487716,-12.317746,3.112888,4636848405379809300.000000,0.474830,0.575146,-0.440395,0.499795,0.361922,0.000000,-9.895903,-0.000188,0.004461,0.000000,-27.174373,-7.611731,14.182228,4636847439012167700.000000,0.016879,0.134823,-0.990721,0.003199
1588062524825670,9.990853,-0.490110,-0.278172,-0.046201,0.077065,-0.091861,-36.054688,-9.729300,-3.527940,4636849264373268500.000000,0.582714,0.382162,-0.604735,0.385607,9.975528,1.127910,-0.441546,-0.082611,-0.009332,-0.078902,-31.409178,-12.329007,3.155279,4636848358771276800.000000,0.475171,0.575145,-0.440382,0.499484,0.346110,-0.010056,-9.910260,0.000880,0.002513,0.000000,-27.292200,-7.501051,14.072938,4636847439012167700.000000,0.016875,0.134825,-0.990721,0.003205
1588062524833482,10.012668,-0.425703,-0.271160,-0.019409,0.072339,-0.091861,-35.987427,-9.711121,-3.548716,4636849264373268500.000000,0.583107,0.382257,-0.604426,0.385402,10.015370,1.038768,-0.486687,-0.092829,-0.016386,-0.081502,-31.429705,-12.317740,3.210547,4636848298005626900.000000,0.475527,0.575144,-0.440395,0.499135,0.331752,-0.032319,-9.912412,-0.001571,0.003016,0.000000,-27.390558,-7.410597,13.877623,4636847439012167700.000000,0.016874,0.134826,-0.990720,0.003202
1588062524841294,10.019681,-0.316616,-0.280770,-0.003364,0.065248,-0.090952,-35.987427,-9.643848,-3.646373,4636849264373268500.000000,0.583458,0.382397,-0.604111,0.385226,10.022278,0.960700,-0.495206,-0.100587,-0.024285,-0.080998,-31.519516,-12.329016,3.210547,4636848298005626900.000000,0.475886,0.575142,-0.440440,0.498755,0.349711,-0.046678,-9.922467,-0.001256,0.003204,0.000880,-27.335232,-7.468076,13.772806,4636847439012167700.000000,0.016874,0.134824,-0.990721,0.003201
1588062524849106,9.999688,-0.255585,-0.285961,0.000000,0.056317,-0.086453,-35.987427,-9.677591,-3.741427,4636849264373268500.000000,0.583776,0.382548,-0.603818,0.385055,10.043464,0.945267,-0.472407,-0.106391,-0.029021,-0.077975,-31.381807,-12.206497,3.162879,4636848298005626900.000000,0.476243,0.575133,-0.440512,0.498361,0.343962,-0.038777,-9.904512,-0.000189,0.003204,0.000189,-27.450858,-7.483138,13.838168,4636847439012167700.000000,0.016873,0.134824,-0.990721,0.003203
1588062524856918,9.956050,-0.194550,-0.310376,-0.001590,0.049682,-0.081793,-35.953688,-9.838878,-3.769781,4636849264373268500.000000,0.584072,0.382695,-0.603550,0.384879,10.086996,0.968066,-0.462266,-0.113726,-0.033898,-0.080292,-31.202124,-12.109744,3.058312,4636848298005626900.000000,0.476612,0.575123,-0.440603,0.497939,0.321702,-0.036622,-9.900204,0.000880,0.003204,0.000880,-27.418550,-7.412771,14.006191,4636847439012167700.000000,0.016872,0.134818,-0.990721,0.003210
1588062524864730,9.929045,-0.125737,-0.337382,-0.009293,0.042659,-0.078749,-35.828728,-9.973449,-3.604847,4636849264373268500.000000,0.584359,0.382827,-0.603314,0.384683,10.097140,0.988800,-0.497268,-0.123197,-0.038170,-0.082852,-31.308021,-12.183873,2.913007,4636848298005626900.000000,0.477000,0.575108,-0.440714,0.497486,0.307341,-0.026571,-9.910255,-0.000691,0.003204,0.000189,-27.204596,-7.457994,14.118924,4636847439012167700.000000,0.016871,0.134819,-0.990721,0.003210
1588062524872542,9.900204,-0.048830,-0.371409,-0.017384,0.036411,-0.072794,-35.810573,-9.991604,-3.566844,4636849264373268500.000000,0.584634,0.382936,-0.603113,0.384471,10.056839,0.988800,-0.530213,-0.135269,-0.042906,-0.082711,-31.478041,-12.391845,2.848447,4636848391155787800.000000,0.477407,0.575079,-0.440857,0.497003,0.285083,-0.024415,-9.902360,-0.000189,0.003204,0.000000,-27.091116,-7.541287,14.216581,4636847439012167700.000000,0.016870,0.134820,-0.990721,0.003212
1588062524880354,9.905389,-0.059199,-0.390637,-0.022431,0.027706,-0.068976,-35.743279,-10.058900,-3.731790,4636849264373268500.000000,0.584890,0.383037,-0.602946,0.384243,10.006395,0.999388,-0.542420,-0.150081,-0.046857,-0.084705,-31.450690,-12.537004,3.007572,4636848512753991700.000000,0.477843,0.575033,-0.441033,0.496481,0.300872,-0.014364,-9.890153,0.000000,0.004084,0.000000,-27.206683,-7.626739,14.233832,4636847439012167700.000000,0.016872,0.134821,-0.990721,0.003216
1588062524888166,9.940171,-0.105436,-0.388045,-0.021297,0.021912,-0.067067,-35.727726,-10.058900,-3.787973,4636849241573605400.000000,0.585127,0.383145,-0.602793,0.384014,9.980360,1.023807,-0.565222,-0.164715,-0.048067,-0.087910,-31.360819,-12.425781,3.119799,4636848512753991700.000000,0.478315,0.574967,-0.441232,0.495925,0.325287,-0.012207,-9.898047,-0.002638,0.005152,0.000000,-27.305074,-7.501121,14.153425,4636847439012167700.000000,0.016880,0.134822,-0.990721,0.003210
